,GP,GP FREQ IN DATASET,G CONSISTENCY,P CONSISTENCY,SCORE
1269,HE~EH,1.460318758378579e-06,0.024390243902439025,4.735521144101908e-05,0.7327274372399101
1270,E'~EH,1.460318758378579e-06,0.024390243902439025,4.735521144101908e-05,0.7327274372399101
1271,HE~ER,1.460318758378579e-06,0.024390243902439025,4.386734514827163e-05,0.7326576799140552
1272,E'~IH,1.460318758378579e-06,0.024390243902439025,3.316529583443884e-05,0.7324436389277784
1273,E~UW,0.00026431769526652276,0.003348193640281914,0.030016583747927032,0.7139933689303242
1274,Y~AH,0.00028038120160868717,0.021078054671204303,0.0032868832814051427,0.7120983658446663
1275,AR~R,4.380956275135737e-05,0.023023791250959325,0.0008755545178613122,0.7104153060235738
1276,UH~#,2.920637516757158e-06,0.022988505747126436,5.167424555601488e-05,0.6908346892007513
1277,SS~Z,3.650796895946447e-05,0.022143489813994686,0.0012148896880163282,0.6904278866281404
1278,IO~OW,1.1682550067028631e-05,0.0223463687150838,0.0005305039787798408,0.6815852685314622
1279,AR~AA,4.088892523460021e-05,0.021488871834228703,0.0014847022641709528,0.6764046465720102
1280,OO~AH,5.695243157676457e-05,0.021897810218978103,0.0006676481665354196,0.6731348914788897
1281,EA~AH,7.009530040217179e-05,0.02139991083370486,0.0008217208203512857,0.6619365064382801
1282,O~UW,0.00022634940754867974,0.004313463572104413,0.02570480928689884,0.6548175632785431
1283,AE~AE,7.301593791892894e-06,0.021551724137931036,0.00030013806350921425,0.65291956509771
1284,AA~AH,4.380956275135737e-06,0.02158273381294964,5.1357551271955354e-05,0.6487282132276851
1285,AY~IY,3.5047650201085896e-05,0.020654044750430294,0.0009152968994317532,0.6396796630115983
1286,OI~W,1.314286882540721e-05,0.0196078431372549,0.0013548095739876562,0.6159886290386706
1287,SCH~#,1.460318758378579e-06,0.02040816326530612,2.583712277800744e-05,0.6128346563526627
1288,U~AW,9.200008177785047e-05,0.004021704436642196,0.02437137330754352,0.6126786033390288
1289,TU~SH,7.301593791892894e-06,0.01968503937007874,0.0006594566077552098,0.604105392947061
1290,A~#,0.0007652070293903753,0.009580400402230552,0.013538652335675899,0.5964454102499532
1291,U~WAH,1.460318758378579e-06,6.383657835939994e-05,0.029411764705882353,0.5902234074063479
1292,W~UW,9.930167556974337e-05,0.01153715643026807,0.011276948590381426,0.5766187484941577
1293,CI~IH,2.920637516757158e-06,0.017699115044247787,6.633059166887768e-05,0.5324460950366491
1294,OE~IY,1.4603187583785789e-05,0.017271157167530225,0.0003813737080965638,0.5264923485670273
1295,AE~AA,5.841275033514316e-06,0.017241379310344827,0.00021210032345299326,0.5217754495310803
1296,S~TS,5.841275033514316e-06,8.704167120008704e-05,0.025806451612903226,0.5190323461457429
1297,AE~AH,5.841275033514316e-06,0.017241379310344827,6.84767350292738e-05,0.518902977762606
1298,UY~OY,1.460318758378579e-06,0.01639344262295082,0.0010384215991692627,0.5126447266098288
1299,IA~AY,5.841275033514316e-06,0.016194331983805668,0.0004457817898138861,0.4950376590621235
1300,UY~IY,1.460318758378579e-06,0.01639344262295082,3.813737080965638e-05,0.4926390420426367
1301,SS~EHS,1.460318758378579e-06,0.0008857395925597874,0.023255813953488372,0.49176148278448
1302,G~AO,0.0001723176134886723,0.007207867570704294,0.013321291487920524,0.4912777375539729
1303,TH~T,5.987306909352173e-05,0.015425131677953348,0.0011401557285873193,0.4885507183650229
1304,TI~AH,4.380956275135737e-05,0.01564129301355579,0.0005135755127195535,0.4817007787986326
1305,S'~#,5.841275033514316e-06,0.015810276679841896,0.00010334849111202976,0.47666733396917316
1306,EI~IH,3.796828771784305e-05,0.015231400117164616,0.00086229769169541,0.47608637173473883
1307,GE~HH,1.460318758378579e-06,0.015625,0.0001392369813422445,0.4716077555647638
1308,GE~EH,1.460318758378579e-06,0.015625,4.735521144101908e-05,0.4697701201667393
1309,GE~AH,1.460318758378579e-06,0.015625,1.711918375731845e-05,0.4691653996130653
1310,IE~AH,4.965083778487168e-05,0.014827736589620584,0.0005820522477488273,0.45895568453283764
1311,RR~ER,4.380956275135737e-06,0.015151515151515152,0.00013160203544481487,0.4573965430681076
1312,E~DH,1.4603187583785789e-05,0.00018498307404872454,0.02237136465324385,0.453706944665528
1313,'~T,2.9206375167571578e-05,0.014336917562724014,0.0005561735261401557,0.44269131616290214
1314,HO~#,1.460318758378579e-06,0.014705882352941176,2.583712277800744e-05,0.44176622898171436
1315,AU~AH,3.212701268432874e-05,0.014084507042253521,0.0003766220426610059,0.4316740027550422
1316,AUG~AW,1.460318758378579e-06,0.013888888888888888,0.00038684719535783365,0.4244766265117422
1317,EU~Y,4.380956275135737e-06,0.01327433628318584,0.0012386457473162675,0.4232220512556573
1318,O'~AH,1.460318758378579e-06,0.014084507042253521,1.711918375731845e-05,0.42295061088067093
1319,E~AE,0.00033003203939355885,0.004180617473501174,0.013566240470616484,0.41324493558704284
1320,TE~CH,4.380956275135737e-06,0.013157894736842105,0.000783289817232376,0.41062168626366746
1321,K~SK,1.460318758378579e-06,7.700600646850454e-05,0.02040816326530612,0.4105464614380965
1322,AH~EH,5.841275033514316e-06,0.013513513513513514,0.00018942084576407633,0.4094858860723627
1323,UA~EY,1.460318758378579e-06,0.013513513513513514,9.285051067780872e-05,0.4073354315568805
1324,UA~AE,1.460318758378579e-06,0.013513513513513514,6.002761270184285e-05,0.4066789735973612
1325,EU~ER,4.380956275135737e-06,0.01327433628318584,0.00013160203544481487,0.40108117701822826
1326,X~ZH,8.761912550271474e-06,0.0036540803897685747,0.014319809069212411,0.39645668870481904
1327,E~ER,0.00037676223966167337,0.004772563310457093,0.01131777504825408,0.3883705122618781
1328,ER~R,0.0002146668574816511,0.009612240894526908,0.00429021713752043,0.3849049124602984
1329,AW~AW,7.301593791892894e-06,0.011467889908256881,0.0019342359767891683,0.3830864964730844
1330,E~AA,0.00032857172063518027,0.004162119166096302,0.01193064319423087,0.3799050248992655
1331,TI~IH,3.3587331442707314e-05,0.011991657977059436,0.0007628018041920934,0.3766851419677603
1332,S~GZ,2.920637516757158e-06,4.352083560004352e-05,0.018691588785046728,0.3752834326447737
1333,F~AO,0.0001036826318448791,0.006973089766254174,0.008015353352901333,0.37468389163789584
1334,UE~AH,7.301593791892894e-06,0.012224938875305624,8.559591878659225e-05,0.36882516432449525
1335,IA~EH,4.380956275135737e-06,0.012145748987854251,0.00014206563432305724,0.3674328301358455
1336,E~AO,0.00018546048231407952,0.0023492850404188016,0.014337322194626327,0.36649801922079456
1337,EO~AO,1.460318758378579e-06,0.012048192771084338,0.00011289230074508918,0.3637766450853509
1338,S'~S,4.380956275135737e-06,0.011857707509881422,8.421289018639119e-05,0.3576345309139273
1339,ST~SH,1.460318758378579e-06,0.011764705882352941,0.00013189132155104195,0.355652018839528
1340,H~TH,4.5269881509735943e-05,0.0025143969502798283,0.013783903957314362,0.35337348173016886
1341,O~#,0.00036215905207788755,0.006901541715367062,0.0064076064489458455,0.35330633304382314
1342,U~AEAH,1.460318758378579e-06,6.383657835939994e-05,0.01639344262295082,0.32985696574771733
1343,OI~AH,7.301593791892894e-06,0.010893246187363835,8.559591878659225e-05,0.32887438368624156
1344,A~IH,0.0003723812833865376,0.004662217752993875,0.008457150437781905,0.32762860551478123
1345,OU~AO,2.628573765081442e-05,0.009414225941422594,0.0020320614134116052,0.3243822933934507
1346,X~G,2.3365100134057263e-05,0.0097442143727162,0.0015439544533436265,0.3243737752550614
1347,J~HH,2.482541889243584e-05,0.00913978494623656,0.0023670286828181564,0.3227753929880817
1348,TA~EY,1.460318758378579e-06,0.010416666666666666,9.285051067780872e-05,0.3144300261514751
1349,TA~AA,1.460318758378579e-06,0.010416666666666666,5.3025080863248316e-05,0.31363351755518387
1350,HA~ER,1.460318758378579e-06,0.010416666666666666,4.386734514827163e-05,0.31345036284088434
1351,AH~ER,4.380956275135737e-06,0.010135135135135136,0.00013160203544481487,0.30690514257670715
1352,EI~AH,2.482541889243584e-05,0.00995899238429994,0.00029102612387441366,0.3058315649511083
1353,EW~IY,5.841275033514316e-06,0.010050251256281407,0.00015254948323862553,0.30485059110489043
1354,D~JH,7.885721295244326e-05,0.0022780004218519298,0.011501597444089457,0.3023148221849692
1355,UE~ER,5.841275033514316e-06,0.009779951100244499,0.00017546938059308652,0.29719998437087236
1356,EY~EH,1.7523825100542948e-05,0.009324009324009324,0.000568262537292229,0.2919617217211515
1357,O~AHN,1.460318758378579e-06,2.7828797239383314e-05,0.014285714285714285,0.28662216556938613
1358,E~AHN,1.460318758378579e-06,1.8498307404872453e-05,0.014285714285714285,0.28634225087435083
1359,UI~W,2.920637516757158e-06,0.009174311926605505,0.0003010687942194792,0.28139676555839255
1360,SZ~S,1.460318758378579e-06,0.009345794392523364,2.8070963395463733e-05,0.2810082669815291
1361,H~AW,3.942860647622163e-05,0.002189958634114689,0.010444874274661509,0.27656767484048195
1362,O~AW,4.5269881509735943e-05,0.0008626927144208828,0.011992263056092843,0.26798953662997016
1363,CI~#,1.460318758378579e-06,0.008849557522123894,2.583712277800744e-05,0.2660764840571959
1364,ES~EY,5.841275033514316e-06,0.008602150537634409,0.0003714020427112349,0.2657846207349327
1365,TE~ER,2.920637516757158e-06,0.008771929824561403,8.773469029654326e-05,0.2650586204186108
1366,T~TH,3.942860647622163e-05,0.0007534323027123563,0.01200533570475767,0.2646811135003352
1367,O~YAH,1.460318758378579e-06,2.7828797239383314e-05,0.012987012987012988,0.2606481395953602
1368,AE~ER,2.920637516757158e-06,0.008620689655172414,8.773469029654326e-05,0.2605214153369411
1369,IA~Y,2.920637516757158e-06,0.008097165991902834,0.0008257638315441783,0.25957628826380647
1370,E~UH,2.7746056409193e-05,0.00035146784069257664,0.011852776044915784,0.2489868589395526
1371,I~#,0.00029352407043409435,0.004307388993656781,0.005193261678379496,0.24776310689899805
1372,I~WAA,1.460318758378579e-06,2.1429795988342192e-05,0.012345679012345678,0.24762949006448276
1373,W~AW,2.7746056409193e-05,0.0032236172378690194,0.007350096711798839,0.245097754192507
1374,Z~AHZ,1.460318758378579e-06,0.0002255299954894001,0.011904761904761904,0.244934153897839
1375,IA~IY,2.920637516757158e-06,0.008097165991902834,7.627474161931276e-05,0.24458650646530913
1376,TU~AH,2.920637516757158e-06,0.007874015748031496,3.42383675146369e-05,0.23705127166707549
1377,EW~OW,4.380956275135737e-06,0.007537688442211055,0.0001989389920424403,0.23032848092093722
1378,'~EH,1.4603187583785789e-05,0.007168458781362007,0.0004735521144101908,0.22525496510825332
1379,'~IY,1.4603187583785789e-05,0.007168458781362007,0.0003813737080965638,0.2234113969819808
1380,LE~EH,1.460318758378579e-06,0.007407407407407408,4.735521144101908e-05,0.22324234238896154
1381,AA~EY,1.460318758378579e-06,0.007194244604316547,9.285051067780872e-05,0.2177573642809715
1382,TC~S,2.920637516757158e-06,0.0070921985815602835,5.614192679092747e-05,0.2140348278584649
1383,OE~ER,5.841275033514316e-06,0.0069084628670120895,0.00017546938059308652,0.21105533737390014
1384,C~AH,0.00019714303238110815,0.005128010331991188,0.002311089807237991,0.20991925772355086
1385,OE~AH,5.841275033514316e-06,0.0069084628670120895,6.84767350292738e-05,0.2089154844626239
1386,EH~ER,1.460318758378579e-06,0.006896551724137931,4.386734514827163e-05,0.20784691456502227
1387,AH~AY,2.920637516757158e-06,0.006756756756756757,0.00022289089490694304,0.20730655247667945
1388,W~#,5.257147530162884e-05,0.006107906345436036,0.0009301364200082679,0.20446849252832788
1389,Y~#,7.59365754356861e-05,0.005708639806784499,0.001343530384456387,0.20192663066444702
1390,'~IH,1.314286882540721e-05,0.0064516129032258064,0.0002984876625099496,0.20017528378824354
1391,C~HH,7.301593791892894e-05,0.001899263085922662,0.006961849067112225,0.1998656708158708
1392,GH~AW,1.460318758378579e-06,0.006289308176100629,0.00038684719535783365,0.19648920512809448
1393,ES~#,4.380956275135737e-06,0.0064516129032258064,7.751136833402232e-05,0.19531766227721142
1394,ES~AH,4.380956275135737e-06,0.0064516129032258064,5.1357551271955354e-05,0.19479458593597007
1395,OW~AA,1.314286882540721e-05,0.006101694915254237,0.00047722572776923486,0.19325250545428216
1396,GH~AH,1.460318758378579e-06,0.006289308176100629,1.711918375731845e-05,0.18909464489608416
1397,H~DH,5.841275033514316e-06,0.0003244383161651391,0.008948545861297539,0.18899613046258068
1398,I~W,7.155561916055036e-05,0.0010500600034287673,0.007376185458377239,0.18260329022843533
1399,SH~ZH,4.380956275135737e-06,0.0010799136069114472,0.007159904534606206,0.1758145467132243
1400,I~EY,9.930167556974337e-05,0.001457226127207269,0.006313834726090994,0.1749585621165251
1401,IO~AY,2.920637516757158e-06,0.00558659217877095,0.00022289089490694304,0.17220161513710522
1402,W~YUW,1.1682550067028631e-05,0.0013573125212080082,0.006436041834271922,0.17002433982503012
1403,EI~EH,1.314286882540721e-05,0.005272407732864675,0.00042619690296917176,0.16735331348659405
1404,L~AH,0.00020298430741462245,0.0035221081971367036,0.0023795665422672646,0.16340379213017753
1405,UE~Y,2.920637516757158e-06,0.004889975550122249,0.0008257638315441783,0.1633605750103889
1406,H~CH,3.0666693925950156e-05,0.0017033011598669803,0.005483028720626632,0.16229294390483956
1407,U~EH,8.031753171082184e-05,0.0035110118097669966,0.00260453662925605,0.16143696346367198
1408,AY~EH,8.761912550271474e-06,0.0051635111876075735,0.0002841312686461145,0.1610260566286631
1409,OA~AA,4.380956275135737e-06,0.0052173913043478265,0.00015907524258974495,0.15992229179598647
1410,OE~EH,4.380956275135737e-06,0.0051813471502590676,0.00014206563432305724,0.15850077500798995
1411,U~IY,8.323816922757899e-05,0.0036386849664857964,0.0021738301361504137,0.1567990601789611
1412,V~F,3.942860647622163e-05,0.0034203192297947807,0.002572898799313894,0.15603898320393236
1413,Z~T,3.0666693925950156e-05,0.004736129905277402,0.0005839822024471636,0.15529687590356286
1414,J~W,1.1682550067028631e-05,0.004301075268817204,0.0012042751768779167,0.1537018891054259
1415,OO~AO,1.1682550067028631e-05,0.004491858506457047,0.0009031384059607134,0.1534026508162771
1416,T~SH,6.27937066102789e-05,0.0011999107043196785,0.005671326826694804,0.15256354299400038
1417,PH~V,5.841275033514316e-06,0.004689331770222743,0.0004989397530248223,0.15095081191885446
1418,SS~ZH,2.920637516757158e-06,0.001771479185119575,0.00477326968973747,0.1487558012241745
1419,UE~IY,2.920637516757158e-06,0.004889975550122249,7.627474161931276e-05,0.1483707932118916
1420,G~AE,6.863498164379321e-05,0.0028709303035856087,0.002821297796986614,0.14598561412949018
1421,'~EY,8.761912550271474e-06,0.004301075268817204,0.0005571030640668524,0.14061241497336674
1422,T~AH,0.00016209538218002226,0.003097443911150798,0.001900229397062348,0.13903267438477201
1423,AU~Y,7.301593791892894e-06,0.003201024327784891,0.002064409578860446,0.13768400110035028
1424,AE~AW,1.460318758378579e-06,0.004310344827586207,0.00038684719535783365,0.1371203046726618
1425,'~Z,8.761912550271474e-06,0.004301075268817204,0.00029157352512391874,0.13530182419450806
1426,EU~AY,1.460318758378579e-06,0.004424778761061947,0.00011144544745347152,0.13504528771884677
1427,G~EY,5.111115654325026e-05,0.0021379268218190703,0.0032497678737233053,0.1316887199562007
1428,EA~AA,1.314286882540721e-05,0.004012483281319661,0.00047722572776923486,0.13057615643624487
1429,AE~IH,1.460318758378579e-06,0.004310344827586207,3.316529583443884e-05,0.13004666668219392
1430,A~W,4.965083778487168e-05,0.0006216290337325167,0.005118169501731146,0.123494802935842
1431,W~OW,2.7746056409193e-05,0.0032236172378690194,0.001259946949602122,0.12329475894857267
1432,IA~AE,1.460318758378579e-06,0.004048582995951417,6.002761270184285e-05,0.12273105807049829
1433,IA~K,1.460318758378579e-06,0.004048582995951417,3.201741747510646e-05,0.12217085416596357
1434,IA~#,1.460318758378579e-06,0.004048582995951417,2.583712277800744e-05,0.12204724827202158
1435,H~Y,1.606350634216437e-05,0.0008922053694541325,0.004541701073492981,0.11840335787059182
1436,U~IH,6.425402536865748e-05,0.002808809447813597,0.0014592730167153091,0.11666244503714697
1437,'~OW,7.301593791892894e-06,0.0035842293906810036,0.0003315649867374005,0.11452326114477276
1438,O~W,4.2349243992978786e-05,0.0008070351199421161,0.004365497516182448,0.11363846612156138
1439,OW~AO,7.301593791892894e-06,0.003389830508474576,0.000564461503725446,0.11334922501834085
1440,UR~R,8.761912550271474e-06,0.0036319612590799033,0.00017511090357226244,0.11289915147135593
1441,IE~EH,1.1682550067028631e-05,0.0034888791975577847,0.00037884169152815265,0.11282733726064803
1442,'~ER,7.301593791892894e-06,0.0035842293906810036,0.00021933672574135814,0.11227869592485192
1443,'~S,7.301593791892894e-06,0.0035842293906810036,0.00014035481697731867,0.11069905774957113
1444,U~ER,5.5492112818386e-05,0.0024257899776571976,0.0016669591156343218,0.10888748728332166
1445,TC~K,1.460318758378579e-06,0.0035460992907801418,3.201741747510646e-05,0.10709634301082531
1446,U~AO,3.650796895946447e-05,0.0015959144589849984,0.0028223075186272297,0.10614898259006778
1447,OE~AA,2.920637516757158e-06,0.0034542314335060447,0.00010605016172649663,0.10589397811554914
1448,AU~EY,7.301593791892894e-06,0.003201024327784891,0.00046425255338904364,0.10568086059092224
1449,AH~AO,1.460318758378579e-06,0.0033783783783783786,0.00011289230074508918,0.10368221330417207
1450,AH~EY,1.460318758378579e-06,0.0033783783783783786,9.285051067780872e-05,0.10328137750282647
1451,P~F,3.796828771784305e-05,0.0017045827050416313,0.0024776062511911567,0.10258802056096422
1452,U~ZH,2.920637516757158e-06,0.00012767315671879988,0.00477326968973747,0.09944162037215126
1453,R~ZH,2.920637516757158e-06,5.422552395412521e-05,0.00477326968973747,0.09723819138921103
1454,A~ZH,2.920637516757158e-06,3.656641374897157e-05,0.00477326968973747,0.09670841808305641
1455,S~CH,2.3365100134057263e-05,0.00034816668480034817,0.004177545691906005,0.0951641693888334
1456,X~S,7.301593791892894e-06,0.0030450669914738123,0.00014035481697731867,0.09452418577335539
1457,E~CH,2.3365100134057263e-05,0.00029597291847795925,0.004177545691906005,0.09359835639916174
1458,A~AW,1.606350634216437e-05,0.00020111527561934362,0.00425531914893617,0.09194301656441194
1459,OR~R,8.761912550271474e-06,0.002909796314258002,0.00017511090357226244,0.09123420312669889
1460,A~AY,4.6730200268114526e-05,0.0005850626199835451,0.0035662543185110886,0.09121347498313385
1461,U~AA,4.2349243992978786e-05,0.001851260772422598,0.001537727345034201,0.0884098322730109
1462,G~UW,2.3365100134057263e-05,0.0009773379756887178,0.0026533996683250414,0.08355638764386522
1463,A~ER,7.885721295244326e-05,0.0009872931712222323,0.002368836638006668,0.0809383885444225
1464,I~AE,5.987306909352173e-05,0.0008786216355220299,0.0024611321207755566,0.07857494493584812
1465,EW~W,1.460318758378579e-06,0.002512562814070352,0.0001505343971097396,0.07846058830222427
1466,H~ER,3.3587331442707314e-05,0.0018655203179495498,0.0010089489384102475,0.0778239548788268
1467,H~AH,3.942860647622163e-05,0.002189958634114689,0.0004622179614475982,0.07691454857620371
1468,UE~W,1.460318758378579e-06,0.0024449877750611247,0.0001505343971097396,0.07643333713194746
1469,UE~AO,1.460318758378579e-06,0.0024449877750611247,0.00011289230074508918,0.07568049520465445
1470,OU~W,5.841275033514316e-06,0.0020920502092050207,0.0006021375884389584,0.07509632179660551
1471,UE~S,1.460318758378579e-06,0.0024449877750611247,2.8070963395463733e-05,0.07398406845766194
1472,E~JH,2.1904781375678684e-05,0.0002774746110730868,0.003194888178913738,0.0733172409792513
1473,OE~OY,1.460318758378579e-06,0.0017271157167530224,0.0010384215991692627,0.07265491942389486
1474,IG~#,1.460318758378579e-06,0.002347417840375587,2.583712277800744e-05,0.07101229360474669
1475,IG~AH,1.460318758378579e-06,0.002347417840375587,1.711918375731845e-05,0.07083793482433291
1476,Q~CH,2.920637516757158e-06,0.001976284584980237,0.0005221932114882506,0.06987843365500998
1477,LL~#,5.841275033514316e-06,0.0022234574763757642,0.00010334849111202976,0.06906275786518924
1478,OI~UW,1.460318758378579e-06,0.002178649237472767,0.0001658374792703151,0.06874924264750824
1479,OI~AO,1.460318758378579e-06,0.002178649237472767,0.00011289230074508918,0.06769033907700372
1480,NG~G,7.301593791892894e-06,0.0019193857965451055,0.00048248576666988323,0.06759636891934548
1481,O~AE,4.6730200268114526e-05,0.000890521511660266,0.0019208836064589711,0.06746982749239314
1482,OU~AA,5.841275033514316e-06,0.0020920502092050207,0.00021210032345299326,0.06729557649688621
1483,CH~HH,4.380956275135737e-06,0.0019569471624266144,0.0004177109440267335,0.06728168156708988
1484,J~#,5.841275033514316e-06,0.002150537634408602,0.00010334849111202976,0.06687516260617438
1485,Z~JH,8.761912550271474e-06,0.0013531799729364006,0.0012779552715654952,0.0665926002469155
1486,'~R,4.380956275135737e-06,0.002150537634408602,8.755545178613122e-05,0.06648628588173747
1487,TI~IY,5.841275033514316e-06,0.0020855057351407717,0.00015254948323862553,0.06590822547067138
1488,Q~W,2.920637516757158e-06,0.001976284584980237,0.0003010687942194792,0.06545594530963456
1489,ES~IH,1.460318758378579e-06,0.002150537634408602,3.316529583443884e-05,0.06525245088686578
1490,O~OY,4.380956275135737e-06,8.348639171814995e-05,0.003115264797507788,0.06502893551545705
1491,IE~Y,4.380956275135737e-06,0.0013083296990841692,0.0012386457473162675,0.06424185373260721
1492,O~Y,1.0222231308650053e-05,0.0001948015806756832,0.002890173410404624,0.06415862719379548
1493,TI~ZH,1.460318758378579e-06,0.0005213764337851929,0.002386634844868735,0.06344700584884942
1494,X~SH,4.380956275135737e-06,0.0018270401948842874,0.0003956739646531258,0.06294373295334793
1495,O~ER,5.111115654325026e-05,0.000974007903378416,0.001535357080189507,0.062482936532305126
1496,H~S,2.9206375167571578e-05,0.0016221915808256955,0.0005614192679092747,0.06135445154133494
1497,EA~AE,5.841275033514316e-06,0.0017833259028087382,0.0002401104508073714,0.058594049852085286
1498,U~CH,1.1682550067028631e-05,0.0005106926268751995,0.0020887728459530026,0.057680363228667465
1499,O~IH,5.257147530162884e-05,0.0010018367006177993,0.0011939506500397983,0.05656268778441138
1500,A~HH,2.3365100134057263e-05,0.00029253130999177255,0.002227791701475912,0.054500028335974275
1501,OE~EY,1.460318758378579e-06,0.0017271157167530224,9.285051067780872e-05,0.053743497654065775
1502,I~AA,4.380956275135737e-05,0.0006428938796502658,0.0015907524258974494,0.05329234304502483
1503,G~EH,2.628573765081442e-05,0.0010995052226498076,0.0008523938059383435,0.05134731968080182
1504,B~OW,2.3365100134057263e-05,0.0009567089213106913,0.0010610079575596816,0.051089681797217235
1505,U~Z,2.482541889243584e-05,0.001085221832109799,0.0008261249878511031,0.05032042566493783
1506,H~ZH,1.460318758378579e-06,8.110957904128478e-05,0.002386634844868735,0.05023900020653218
1507,T~ZH,1.460318758378579e-06,2.790490010045764e-05,0.002386634844868735,0.048642859838307365
1508,E~ZH,1.460318758378579e-06,1.8498307404872453e-05,0.002386634844868735,0.04836066205743981
1509,G~AW,7.301593791892894e-06,0.0003054181174027243,0.0019342359767891683,0.04821234274745974
1510,EY~IH,2.920637516757158e-06,0.001554001554001554,6.633059166887768e-05,0.04809269032926203
1511,H~AO,1.4603187583785789e-05,0.0008110957904128478,0.001128923007450892,0.04764149324059256
1512,H~IH,2.1904781375678684e-05,0.0012166436856192715,0.0004974794375165826,0.04754413838769373
1513,A~IY,4.965083778487168e-05,0.0006216290337325167,0.001296670607528317,0.04706482505178543
1514,O~AY,2.1904781375678684e-05,0.0004174319585907497,0.001671681711802073,0.047051832062547885
1515,H~UW,1.1682550067028631e-05,0.0006488766323302783,0.0013266998341625207,0.046584423156510193
1516,T~ER,3.796828771784305e-05,0.0007255274026118987,0.0011405509738550623,0.04647525594135036
1517,T~DH,1.460318758378579e-06,2.790490010045764e-05,0.0022371364653243847,0.045652892247420356
1518,'~AA,2.920637516757158e-06,0.0014336917562724014,0.00010605016172649663,0.04527778779853983
1519,G~OW,2.0444462617300105e-05,0.0008551707287276281,0.0009283819628647215,0.04524498424998828
1520,I~EH,3.942860647622163e-05,0.0005786044916852391,0.0012785907089075152,0.04490137925251856
1521,W~AO,8.761912550271474e-06,0.0010179843909060061,0.0006773538044705351,0.04452470344410446
1522,I~SH,1.8984143858921527e-05,0.00027858734784844846,0.0017145871801635452,0.043598571231670435
1523,I~OY,2.920637516757158e-06,4.2859591976684385e-05,0.0020768431983385254,0.0429686836019089
1524,Y~EY,1.1682550067028631e-05,0.000878252277966846,0.0007428040854224698,0.041787777550806204
1525,O~IY,3.650796895946447e-05,0.0006957199309845829,0.0009534342702414095,0.0417656817823389
1526,I~AO,2.0444462617300105e-05,0.00030001714383679065,0.0015804922104312486,0.041632581654593694
1527,SH~HH,4.380956275135737e-06,0.0010799136069114472,0.0004177109440267335,0.04097067490163487
1528,A~OW,3.0666693925950156e-05,0.0003839473443642015,0.0013925729442970823,0.0409032139131652
1529,O~EH,3.212701268432874e-05,0.0006122335392664329,0.00104181465170242,0.040809649846257824
1530,'S~#,7.301593791892894e-06,0.0012594458438287153,0.0001291856138900372,0.04073216728225685
1531,G~Y,5.841275033514316e-06,0.00024433449392217944,0.0016515276630883566,0.040652651831108236
1532,H~F,1.314286882540721e-05,0.000729986211371563,0.0008576329331046312,0.03970938844450987
1533,H~OW,1.4603187583785789e-05,0.0008110957904128478,0.000663129973474801,0.038325632561070744
1534,AI~AE,2.920637516757158e-06,0.0011918951132300357,0.0001200552254036857,0.03830398978081265
1535,U~HH,1.1682550067028631e-05,0.0005106926268751995,0.001113895850737956,0.03818282332436654
1536,UR~#,2.920637516757158e-06,0.0012106537530266344,5.167424555601488e-05,0.03749912937775719
1537,X~AH,2.920637516757158e-06,0.001218026796589525,3.42383675146369e-05,0.03737160312381634
1538,PH~P,1.460318758378579e-06,0.0011723329425556857,6.719075455217362e-05,0.03658681930563297
1539,U~OW,1.606350634216437e-05,0.0007022023619533993,0.0007294429708222811,0.03645810559215582
1540,O~EY,1.8984143858921527e-05,0.00036177436411198306,0.0012070566388115134,0.03594357089253584
1541,V~#,1.1682550067028631e-05,0.0010134279199391944,0.00020669698222405952,0.03512090474600846
1542,S~AH,4.6730200268114526e-05,0.0006963333696006963,0.0005478138802341904,0.034182788706110426
1543,A~JH,1.0222231308650053e-05,0.00012798244812140048,0.001490947816826411,0.03416954134560274
1544,'~UH,1.460318758378579e-06,0.0007168458781362007,0.0006238303181534623,0.03405499864507419
1545,OR~AO,2.920637516757158e-06,0.0009699321047526673,0.00022578460149017836,0.033759687048221444
1546,F~AH,1.4603187583785789e-05,0.0009821253191907287,0.0001711918375731845,0.03361775570637484
1547,E~Z,3.0666693925950156e-05,0.00038846445550232156,0.0010205073379337157,0.03359741512004147
1548,H~AA,1.314286882540721e-05,0.000729986211371563,0.00047722572776923486,0.03210124433780195
1549,Q~AE,1.460318758378579e-06,0.0009881422924901185,6.002761270184285e-05,0.030917836966659343
1550,U~EY,1.1682550067028631e-05,0.0005106926268751995,0.0007428040854224698,0.030760988018056813
1551,C~T,2.482541889243584e-05,0.0006457494492137051,0.0004727474972191324,0.030068704365415595
1552,H~Z,1.1682550067028631e-05,0.0006488766323302783,0.000388764700165225,0.02782572047656428
1553,K~IH,1.314286882540721e-05,0.0006930540582165409,0.0002984876625099496,0.02741851843796558
1554,L~EH,2.1904781375678684e-05,0.0003800836183960471,0.0007103281716152863,0.026704311052971073
1555,G~AA,1.314286882540721e-05,0.0005497526113249038,0.00047722572776923486,0.026694236336402173
1556,L~UH,2.920637516757158e-06,5.067781578613962e-05,0.0012476606363069245,0.026619579075560538
1557,G~Z,1.314286882540721e-05,0.0005497526113249038,0.00043736028768587813,0.025896927534735038
1558,U~AE,1.1682550067028631e-05,0.0005106926268751995,0.0004802209016147428,0.02550932434190227
1559,E~W,1.0222231308650053e-05,0.00012948815183410717,0.001053740779768177,0.025470571715819255
